class_name,source_path,gray_path,width,height,formula
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0007.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0008.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0009.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0010.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0011.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0012.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0013.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0014.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0015.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0016.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0016.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0017.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0017.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0018.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0018.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0019.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0019.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0020.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0020.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0021.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0021.bmp,224,224,gray=0.299R+0.587G+0.114B
rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0022.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0022.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0001.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0002.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0003.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0004.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0005.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0006.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0007.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0008.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0009.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0010.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0011.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0012.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0013.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0014.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0015.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0016.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0016.bmp,224,224,gray=0.299R+0.587G+0.114B
rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0017.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0017.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0001.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0002.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0003.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0004.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0005.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0006.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0007.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0008.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0009.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0010.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0011.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0012.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0013.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0014.bmp,224,224,gray=0.299R+0.587G+0.114B
tiger,D:\CSDLDPT\data_processed_bmp\tiger\tiger_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\tiger\tiger_0015.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0001.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0002.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0003.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0004.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0005.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0006.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0007.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0008.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0009.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0010.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0011.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0012.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0013.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0014.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0015.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0016.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0016.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0017.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0017.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0018.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0018.bmp,224,224,gray=0.299R+0.587G+0.114B
zebra,D:\CSDLDPT\data_processed_bmp\zebra\zebra_0019.bmp,D:\CSDLDPT\data_processed_gray_bmp\zebra\zebra_0019.bmp,224,224,gray=0.299R+0.587G+0.114B
